x,y
487.02899546000003,864.6763478600001
603.8955410000001,1516.3731978800001
604.06565242,375.94623820000004
1154.2059847,396.35960860000006
416.772979,1231.26645796
1142.4682967200001,661.22308954
943.4379353200001,722.29308932
1399.84687518,946.32982946
709.3646214,966.5730884400001
1025.43163976,416.772979
756.1452619,1495.95982748
919.9625593600001,885.08971826
1060.47459228,559.32634896
1036.9992163200002,1088.713088
896.6572948200001,1211.0231989800002
568.85258848,1048.05645862
931.70024734,905.5030886600001
1376.54161064,783.3630891
522.07194798,518.4996081600001
1083.77985682,1455.3031981000001
1130.5604973200002,1373.81982792
908.2248713800001,1272.0931987600002
849.7065429,1292.33645774
1107.2552327800001,1211.0231989800002
569.0226999,314.87623842000005
498.59657202000005,1170.19645818
358.25465052000004,1658.9265678400002
978.65099926,416.772979
580.59027646,1638.51319744
990.2185758200001,885.08971826
1341.3285467,1048.05645862
943.4379353200001,559.32634896
1013.6939517800001,1048.05645862
662.5839809,1007.2297178200001
838.13896634,375.94623820000004
720.93219796,1434.8898277
1001.9562638000001,498.25634918000003
405.03529102000005,1495.95982748
685.8892454400001,722.1229779
861.4442308800001,1434.8898277
1423.1521397200002,1231.43656938
463.5536195,1516.3731978800001
1072.2122802600002,498.25634918000003
685.8892454400001,1414.64656872
592.3279644400001,355.70297922000003
1212.55420176,1435.05993912
1013.6939517800001,722.29308932
709.3646214,396.35960860000006
405.03529102000005,1577.4431976600001
545.3772125200001,1495.95982748
405.03529102000005,1170.19645818
1423.3222511400002,864.8464592800001
1013.5238403600001,1373.81982792
1025.26152834,1190.60982858
475.29130748000006,1210.8530875600002
1118.99292076,946.15971804
1118.99292076,1068.4698290200001
1189.24893722,376.11634962000005
1025.26152834,946.15971804
1294.5479062000002,1373.98993934
1177.51124924,1170.19645818
557.1149005000001,1597.8565680600002
1025.43163976,538.91297856
1118.99292076,824.01971848
662.5839809,762.9497187000001
627.5410283800001,416.772979
849.8766543200001,885.08971826
955.1756233000001,824.01971848
569.0226999,477.84297878
1318.02328216,437.18634940000004
1118.99292076,1394.2331983200002
580.59027646,498.25634918000003
1259.3348422600002,946.32982946
580.76038788,213.14960926
814.6635903800001,986.9864588400001
1259.3348422600002,1149.9531992000002
1154.03587328,1251.67982836
1200.8165137800002,1455.3031981000001
1083.94996824,762.9497187000001
1048.7369043,1068.4698290200001
861.6143423000001,294.63297944000004
779.6206378600001,803.6063480800001
1446.6275156800002,864.8464592800001
931.70024734,783.3630891
1060.47459228,762.9497187000001
1236.0295777200001,986.9864588400001
721.1023093800001,1068.4698290200001
1118.99292076,1516.3731978800001
533.80963596,1190.60982858
1353.0662346800002,864.8464592800001
475.29130748000006,559.32634896
756.1452619,355.70297922000003
533.80963596,661.05297812
966.7431998600001,1211.0231989800002
861.4442308800001,742.5363483000001
405.03529102000005,1048.05645862
1341.3285467,1211.0231989800002
592.3279644400001,1292.33645774
744.40757392,783.3630891
732.6698859400001,1495.95982748
603.8955410000001,1597.8565680600002
1236.0295777200001,742.5363483000001
603.8955410000001,1394.2331983200002
416.772979,1027.64308822
428.51066698000005,803.6063480800001
955.1756233000001,538.91297856
533.80963596,701.8797189200001
1388.1091872000002,1251.67982836
803.09601382,274.21960904
1446.6275156800002,1190.60982858
721.1023093800001,864.6763478600001
650.84629292,1027.64308822
615.8033404,518.4996081600001
1165.7735612600002,1149.9531992000002
1048.7369043,1516.3731978800001
1341.3285467,640.8097191400001
1083.94996824,803.7764595000001
849.8766543200001,640.8097191400001
1446.6275156800002,905.5030886600001
486.85888404,1394.2331983200002
838.13896634,946.15971804
1048.7369043,1434.8898277
1294.5479062000002,1048.05645862
440.07824354,1353.40645752
510.33426000000003,1597.8565680600002
966.9133112800001,762.9497187000001
440.24835496000003,905.5030886600001
1154.03587328,1292.50656916
615.8033404,844.43308888
1001.9562638000001,1516.3731978800001
884.91960684,1353.57656894
1317.85317074,1251.67982836
428.51066698000005,1292.33645774
814.6635903800001,661.05297812
884.91960684,1516.3731978800001
1154.03587328,681.46634852
510.33426000000003,1068.2997176000001
510.33426000000003,1516.3731978800001
779.4505264400001,1455.3031981000001
966.9133112800001,518.4996081600001
545.3772125200001,1577.4431976600001
463.5536195,1231.26645796
639.1086049400001,1251.67982836
896.6572948200001,559.32634896
849.8766543200001,722.29308932
463.5536195,1597.8565680600002
849.7065429,1373.81982792
1282.81021822,701.8797189200001
931.70024734,1475.7165685000002
639.1086049400001,477.84297878
978.48088784,1557.19993868
487.02899546000003,375.94623820000004
627.5410283800001,335.28960882
1036.9992163200002,1129.5398288000001
592.3279644400001,1455.3031981000001
1364.8039226600001,640.8097191400001
1072.2122802600002,538.91297856
1212.55420176,1272.0931987600002
1095.5175448,986.9864588400001
1236.0295777200001,579.7397193600001
732.6698859400001,1048.05645862
1189.24893722,620.39634874
533.80963596,1312.74982814
756.1452619,314.87623842000005
475.29130748000006,1048.05645862
966.7431998600001,1455.3031981000001
1200.8165137800002,1088.88319942
650.84629292,538.91297856
732.6698859400001,1088.713088
1353.0662346800002,579.7397193600001
1353.0662346800002,1272.0931987600002
966.7431998600001,1292.33645774
1329.5908587200001,1149.9531992000002
393.29760304,1190.60982858
1212.55420176,742.5363483000001
779.4505264400001,1414.64656872
1364.8039226600001,1211.0231989800002
650.84629292,783.3630891
849.8766543200001,518.4996081600001
498.59657202000005,1129.5398288000001
1236.0295777200001,1475.7165685000002
405.03529102000005,1414.4764573000002
557.28501192,742.5363483000001
697.62693342,1231.26645796
416.772979,701.8797189200001
1247.7672657,477.84297878
744.57768534,294.63297944000004
826.4012783600001,1333.1631985400002
1072.2122802600002,376.11634962000005
440.07824354,1109.1264584
732.8399973600001,559.32634896
966.7431998600001,925.9164590600001
1341.3285467,966.5730884400001
592.3279644400001,1536.7865682800002
1282.81021822,905.5030886600001
1236.0295777200001,824.01971848
943.4379353200001,885.08971826
686.0593568600001,477.84297878
1095.68765622,457.42960838000005
615.63322898,1495.95982748
568.85258848,925.7463476400001
440.07824354,1149.7830877800002
861.4442308800001,1516.3731978800001
405.03529102000005,966.5730884400001
1072.2122802600002,661.22308954
990.2185758200001,1048.05645862
908.3949828000001,538.91297856
1130.73060874,722.29308932
1236.0295777200001,1353.57656894
803.09601382,477.84297878
592.3279644400001,722.1229779
767.8829498800001,1516.3731978800001
487.02899546000003,294.46286802000003
510.33426000000003,1394.2331983200002
814.6635903800001,1394.2331983200002
615.63322898,1577.4431976600001
756.1452619,1048.05645862
1259.3348422600002,1190.60982858
1364.63381124,1333.1631985400002
557.28501192,335.28960882
533.80963596,538.91297856
1376.37149922,1068.4698290200001
1294.5479062000002,559.32634896
1259.3348422600002,986.9864588400001
662.5839809,722.1229779
475.29130748000006,1170.19645818
1271.07253024,1373.81982792
545.5473239400001,1251.67982836
557.1149005000001,1312.74982814
440.24835496000003,579.5696079400001
978.48088784,701.8797189200001
1399.84687518,1109.1264584
814.6635903800001,1109.1264584
533.80963596,1557.02982726
1224.29188974,925.9164590600001
1411.58456316,803.7764595000001
1247.59715428,1414.64656872
779.6206378600001,1129.5398288000001
1224.29188974,885.08971826
1329.5908587200001,1272.0931987600002
697.62693342,1149.7830877800002
1271.07253024,1455.3031981000001
1247.7672657,1048.05645862
1306.28559418,701.8797189200001
1212.55420176,1475.7165685000002
1318.02328216,559.32634896
475.29130748000006,640.6396077200001
721.1023093800001,1027.64308822
1142.4682967200001,538.91297856
498.59657202000005,1251.67982836
1247.7672657,518.66971958
791.35832584,824.01971848
966.7431998600001,1088.713088
428.51066698000005,477.84297878
510.50437142000004,416.772979
943.4379353200001,1536.7865682800002
416.772979,538.91297856
931.70024734,457.42960838000005
1072.0421688400002,1394.2331983200002
1399.84687518,1190.60982858
568.85258848,1170.19645818
732.8399973600001,274.21960904
919.9625593600001,1170.19645818
791.35832584,905.5030886600001
533.80963596,986.9864588400001
1154.03587328,925.9164590600001
1083.94996824,722.29308932
1048.7369043,1231.26645796
814.6635903800001,1149.7830877800002
943.4379353200001,1170.19645818
557.28501192,579.5696079400001
1107.2552327800001,1455.3031981000001
955.0055118800001,1516.3731978800001
1048.7369043,1353.57656894
545.5473239400001,925.7463476400001
908.3949828000001,294.63297944000004
849.8766543200001,396.35960860000006
955.0055118800001,1394.2331983200002
569.0226999,233.39286824
1118.99292076,1027.64308822
463.5536195,1353.40645752
1165.7735612600002,661.22308954
1107.2552327800001,1333.1631985400002
1294.5479062000002,1170.19645818
943.4379353200001,1496.1299389
919.9625593600001,640.8097191400001
498.76668344000007,396.35960860000006
1189.0788258,1394.2331983200002
1282.81021822,783.3630891
732.8399973600001,885.08971826
767.8829498800001,742.5363483000001
1294.5479062000002,762.9497187000001
592.3279644400001,1088.713088
1341.3285467,722.29308932
1036.9992163200002,640.8097191400001
955.1756233000001,783.3630891
990.2185758200001,355.70297922000003
873.1819188600001,1048.05645862
1399.84687518,986.9864588400001
1001.9562638000001,1394.2331983200002
1072.0421688400002,1312.74982814
1434.8898277,966.5730884400001
1282.81021822,1394.2331983200002
1224.29188974,599.98297834
919.9625593600001,925.9164590600001
1341.3285467,925.9164590600001
674.15155746,1109.1264584
1107.2552327800001,1251.67982836
896.6572948200001,437.18634940000004
580.59027646,579.5696079400001
849.8766543200001,844.43308888
1458.3652036600001,1170.19645818
592.3279644400001,1210.8530875600002
966.9133112800001,885.08971826
428.34055556000004,1455.3031981000001
1165.7735612600002,620.39634874
627.37091696,1149.7830877800002
990.2185758200001,640.8097191400001
697.62693342,1109.1264584
1224.29188974,1373.81982792
1224.29188974,681.46634852
896.6572948200001,1007.2297178200001
639.1086049400001,722.1229779
522.07194798,1088.713088
1048.7369043,1475.7165685000002
814.6635903800001,1231.26645796
744.40757392,1027.64308822
767.8829498800001,1109.1264584
510.33426000000003,986.9864588400001
756.1452619,1129.5398288000001
721.1023093800001,335.28960882
943.4379353200001,1088.713088
919.9625593600001,681.46634852
405.03529102000005,355.5328678
873.1819188600001,722.29308932
1434.8898277,1129.5398288000001
1095.5175448,1272.0931987600002
1329.5908587200001,620.39634874
475.29130748000006,1495.95982748
990.2185758200001,1333.1631985400002
966.7431998600001,1577.4431976600001
1048.7369043,538.91297856
685.8892454400001,1495.95982748
1388.1091872000002,803.7764595000001
873.1819188600001,1577.4431976600001
1013.5238403600001,1455.3031981000001
1095.5175448,742.5363483000001
873.1819188600001,518.4996081600001
721.1023093800001,742.5363483000001
744.40757392,661.05297812
884.91960684,538.91297856
557.1149005000001,1272.0931987600002
709.3646214,1495.95982748
1236.0295777200001,1190.60982858
615.8033404,722.1229779
838.13896634,538.91297856
791.18821442,1109.1264584
732.8399973600001,762.9497187000001
966.9133112800001,722.29308932
814.6635903800001,294.63297944000004
1271.07253024,1088.88319942
1083.94996824,844.43308888
1177.51124924,599.98297834
1036.9992163200002,925.9164590600001
1423.3222511400002,1190.60982858
545.5473239400001,640.8097191400001
1095.5175448,1435.05993912
978.48088784,946.15971804
1130.73060874,599.98297834
919.9625593600001,762.9497187000001
416.772979,1516.3731978800001
568.85258848,1455.3031981000001
1271.07253024,1129.5398288000001
486.85888404,1516.3731978800001
358.25465052000004,1618.09982704
1200.8165137800002,1129.5398288000001
955.0055118800001,1557.19993868
463.5536195,1149.7830877800002
873.1819188600001,681.46634852
1036.9992163200002,1170.19645818
896.6572948200001,314.87623842000005
545.5473239400001,518.4996081600001
756.1452619,1536.7865682800002
896.6572948200001,1088.713088
978.48088784,661.05297812
1130.73060874,681.46634852
978.65099926,498.25634918000003
1224.29188974,437.18634940000004
557.1149005000001,1027.64308822
721.1023093800001,579.5696079400001
1376.54161064,661.22308954
779.6206378600001,599.98297834
1036.9992163200002,966.5730884400001
1118.99292076,579.7397193600001
920.1326707800001,355.70297922000003
826.4012783600001,640.8097191400001
639.1086049400001,1414.64656872
1001.9562638000001,1353.57656894
1353.0662346800002,620.39634874
498.76668344000007,762.9497187000001
908.2248713800001,1149.7830877800002
1247.59715428,1455.3031981000001
487.02899546000003,742.5363483000001
662.5839809,681.46634852
487.02899546000003,416.772979
510.33426000000003,946.15971804
803.09601382,437.18634940000004
1224.29188974,396.35960860000006
779.6206378600001,844.43308888
1048.7369043,376.11634962000005
463.5536195,457.42960838000005
1364.8039226600001,885.08971826
498.59657202000005,1577.4431976600001
1364.63381124,1251.67982836
709.3646214,925.9164590600001
1399.84687518,1312.74982814
814.6635903800001,457.42960838000005
1411.58456316,925.9164590600001
1200.9866252000002,518.66971958
814.6635903800001,498.25634918000003
650.84629292,824.01971848
1118.99292076,498.25634918000003
615.63322898,1333.1631985400002
568.85258848,1292.33645774
1189.24893722,1027.64308822
1036.9992163200002,599.98297834
756.1452619,1170.19645818
674.3216688800001,824.01971848
1189.24893722,457.42960838000005
1083.94996824,437.18634940000004
557.1149005000001,1353.40645752
487.02899546000003,1109.1264584
826.4012783600001,1129.5398288000001
990.2185758200001,477.84297878
791.35832584,620.39634874
650.84629292,579.5696079400001
1130.73060874,518.66971958
744.57768534,579.5696079400001
849.7065429,1414.64656872
686.0593568600001,396.35960860000006
1072.2122802600002,1149.9531992000002
1247.7672657,1129.5398288000001
650.84629292,864.6763478600001
978.48088784,579.7397193600001
1048.7369043,1312.74982814
1001.9562638000001,1027.64308822
838.13896634,335.28960882
1306.28559418,1027.64308822
1072.2122802600002,742.5363483000001
674.15155746,1312.74982814
416.772979,375.94623820000004
1236.0295777200001,457.59971980000006
487.02899546000003,498.25634918000003
1165.7735612600002,1312.74982814
1212.55420176,783.3630891
861.6143423000001,335.28960882
966.9133112800001,803.6063480800001
943.4379353200001,966.5730884400001
791.18821442,1068.4698290200001
522.07194798,722.1229779
1247.7672657,885.08971826
440.07824354,1516.3731978800001
896.6572948200001,844.43308888
908.3949828000001,620.39634874
1341.3285467,1373.98993934
908.2248713800001,1475.7165685000002
545.5473239400001,233.39286824
1060.47459228,1170.19645818
650.84629292,1434.8898277
1083.77985682,1373.81982792
955.1756233000001,986.9864588400001
416.772979,416.772979
1259.5049536800002,579.7397193600001
463.5536195,1434.8898277
920.1326707800001,437.18634940000004
1434.8898277,925.9164590600001
709.3646214,559.32634896
1212.55420176,620.39634874
662.5839809,1292.33645774
1142.2981853000001,1353.57656894
393.29760304,1231.26645796
674.3216688800001,375.94623820000004
1189.24893722,416.772979
896.6572948200001,762.9497187000001
990.2185758200001,396.35960860000006
393.29760304,1557.02982726
639.1086049400001,1292.33645774
545.5473239400001,1170.19645818
498.76668344000007,559.32634896
1048.7369043,620.39634874
1025.43163976,579.7397193600001
1189.24893722,701.8797189200001
1411.58456316,1088.88319942
545.5473239400001,885.08971826
779.6206378600001,274.21960904
1048.7369043,701.8797189200001
709.3646214,844.43308888
1353.0662346800002,1068.4698290200001
639.1086049400001,1210.8530875600002
1154.03587328,966.5730884400001
1271.07253024,1333.1631985400002
802.9259024,925.9164590600001
873.1819188600001,1007.2297178200001
1037.16932774,437.18634940000004
627.37091696,1353.40645752
1224.29188974,518.66971958
1072.2122802600002,1190.60982858
802.9259024,1536.7865682800002
709.3646214,599.98297834
767.8829498800001,905.5030886600001
568.85258848,640.8097191400001
1200.8165137800002,1292.50656916
802.9259024,1292.33645774
1364.8039226600001,844.43308888
791.18821442,1231.26645796
873.1819188600001,1251.67982836
1025.43163976,742.5363483000001
767.8829498800001,1312.74982814
1013.6939517800001,396.35960860000006
744.40757392,742.5363483000001
428.34055556000004,1577.4431976600001
405.03529102000005,1333.1631985400002
1118.99292076,783.3630891
1376.37149922,1231.43656938
1072.0421688400002,1475.7165685000002
1200.9866252000002,437.18634940000004
1107.2552327800001,681.46634852
1318.02328216,518.66971958
709.3646214,1292.33645774
896.6572948200001,885.08971826
1259.5049536800002,783.3630891
697.62693342,498.25634918000003
463.5536195,1190.60982858
533.80963596,864.6763478600001
1200.9866252000002,477.84297878
908.2248713800001,1109.1264584
405.03529102000005,1658.9265678400002
709.3646214,1007.2297178200001
533.80963596,1353.40645752
1060.47459228,1211.0231989800002
498.76668344000007,640.6396077200001
416.772979,1190.60982858
1271.07253024,722.29308932
1364.8039226600001,722.29308932
533.80963596,335.28960882
978.48088784,1068.4698290200001
1177.51124924,722.29308932
463.5536195,538.91297856
639.1086049400001,518.4996081600001
1282.81021822,1272.0931987600002
393.29760304,1638.51319744
802.9259024,803.6063480800001
510.33426000000003,742.5363483000001
1306.28559418,946.32982946
1048.7369043,1394.2331983200002
744.57768534,335.28960882
615.8033404,477.84297878
849.7065429,1455.3031981000001
568.85258848,966.5730884400001
568.85258848,1536.7865682800002
943.4379353200001,1007.39982924
405.03529102000005,314.87623842000005
767.8829498800001,946.15971804
463.5536195,742.5363483000001
697.62693342,1312.74982814
1107.2552327800001,518.66971958
732.8399973600001,599.98297834
568.85258848,1129.5398288000001
849.7065429,1088.713088
487.02899546000003,1190.60982858
1130.73060874,396.35960860000006
1013.6939517800001,437.18634940000004
1306.11548276,1272.0931987600002
416.772979,1557.02982726
1282.81021822,1312.74982814
721.1023093800001,498.25634918000003
884.91960684,1068.4698290200001
1364.8039226600001,966.5730884400001
709.3646214,437.18634940000004
1013.6939517800001,314.87623842000005
1130.5604973200002,1414.64656872
1013.6939517800001,640.8097191400001
1411.58456316,1129.5398288000001
1025.43163976,335.28960882
451.81593152000005,1088.713088
1353.0662346800002,742.7064597200001
943.4379353200001,518.4996081600001
908.3949828000001,457.42960838000005
1388.1091872000002,1333.1631985400002
873.1819188600001,559.32634896
1165.7735612600002,1353.57656894
1200.9866252000002,640.8097191400001
1060.47459228,1129.5398288000001
978.48088784,742.5363483000001
1259.3348422600002,1312.74982814
1200.8165137800002,1211.0231989800002
966.9133112800001,599.98297834
568.85258848,1577.4431976600001
814.6635903800001,742.5363483000001
990.2185758200001,314.87623842000005
451.98604294000006,314.87623842000005
416.772979,457.42960838000005
1200.9866252000002,722.29308932
510.50437142000004,538.91297856
767.8829498800001,1231.26645796
767.8829498800001,661.05297812
685.8892454400001,1577.4431976600001
639.1086049400001,844.43308888
814.6635903800001,1272.0931987600002
931.70024734,620.39634874
1036.9992163200002,885.08971826
767.8829498800001,498.25634918000003
697.62693342,905.5030886600001
1189.24893722,498.25634918000003
779.6206378600001,966.5730884400001
1294.5479062000002,600.1530897600001
744.40757392,620.39634874
1200.9866252000002,803.7764595000001
779.6206378600001,1007.2297178200001
533.80963596,375.94623820000004
1282.81021822,1190.60982858
674.15155746,1272.0931987600002
1083.77985682,966.5730884400001
1083.94996824,559.32634896
522.07194798,1170.19645818
568.85258848,1658.9265678400002
416.772979,294.46286802000003
451.81593152000005,1007.2297178200001
627.37091696,1272.0931987600002
451.81593152000005,681.46634852
1189.24893722,783.3630891
966.7431998600001,966.5730884400001
615.8033404,396.35960860000006
966.7431998600001,1496.1299389
451.81593152000005,966.5730884400001
826.4012783600001,762.9497187000001
1271.07253024,762.9497187000001
463.5536195,416.772979
1212.55420176,701.8797189200001
896.4871834,1414.64656872
416.772979,1679.33993824
1095.68765622,498.25634918000003
1399.84687518,824.01971848
931.70024734,579.7397193600001
405.03529102000005,518.4996081600001
650.84629292,498.25634918000003
931.70024734,1231.26645796
1353.0662346800002,986.9864588400001
686.0593568600001,355.70297922000003
1353.0662346800002,1353.57656894
826.4012783600001,925.9164590600001
709.3646214,640.8097191400001
463.5536195,864.6763478600001
533.80963596,1597.8565680600002
697.62693342,864.6763478600001
662.5839809,885.08971826
1036.9992163200002,1333.1631985400002
1236.0295777200001,905.5030886600001
615.63322898,1088.713088
978.65099926,376.11634962000005
791.35832584,294.63297944000004
674.15155746,1434.8898277
592.3279644400001,1007.2297178200001
1165.7735612600002,1068.4698290200001
1072.2122802600002,620.39634874
990.2185758200001,1211.0231989800002
1130.73060874,437.18634940000004
686.0593568600001,599.98297834
475.29130748000006,599.98297834
873.1819188600001,1536.7865682800002
451.81593152000005,722.1229779
405.03529102000005,1292.33645774
533.80963596,1027.64308822
662.41386948,1373.81982792
802.9259024,681.46634852
440.24835496000003,416.772979
486.85888404,1434.8898277
510.33426000000003,1679.33993824
721.1023093800001,538.91297856
545.3772125200001,1618.26993846
662.5839809,844.43308888
428.51066698000005,1048.05645862
487.02899546000003,905.5030886600001
1048.7369043,335.28960882
861.4442308800001,1231.26645796
522.07194798,559.32634896
416.772979,1109.1264584
1036.9992163200002,1211.0231989800002
463.5536195,661.05297812
451.81593152000005,885.08971826
510.33426000000003,1312.74982814
931.70024734,335.28960882
1388.1091872000002,966.5730884400001
